,id,age,job,marital,education,credit_default,housing,loan
18834,18834,31,admin,single,university_degree,no,yes,no
18835,18835,41,technician,married,university_degree,no,yes,no
18836,18836,41,technician,married,university_degree,no,yes,no
18837,18837,41,technician,married,university_degree,no,yes,no
18838,18838,41,technician,married,university_degree,no,yes,no
18839,18839,57,unknown,married,,unknown,yes,no
18840,18840,46,admin,married,university_degree,no,yes,no
18841,18841,58,blue-collar,married,basic_9y,no,yes,no
18842,18842,33,admin,single,university_degree,no,no,no
18843,18843,58,blue-collar,married,basic_9y,no,no,no
18844,18844,36,admin,married,university_degree,no,no,no
18845,18845,58,blue-collar,married,basic_9y,no,yes,no
18846,18846,48,blue-collar,married,university_degree,no,no,no
18847,18847,49,services,married,high_school,no,no,no
18848,18848,30,admin,married,university_degree,no,no,no
18849,18849,30,admin,married,university_degree,no,no,no
18850,18850,48,blue-collar,married,basic_9y,no,no,yes
18851,18851,53,management,married,university_degree,no,yes,no
18852,18852,56,admin,married,basic_6y,no,yes,no
18853,18853,53,services,married,basic_9y,unknown,no,no
18854,18854,53,services,married,basic_9y,unknown,yes,no
18855,18855,53,blue-collar,married,basic_4y,unknown,yes,no
18856,18856,37,student,married,professional_course,no,no,no
18857,18857,56,blue-collar,married,basic_9y,no,unknown,unknown
18858,18858,47,services,married,high_school,no,no,no
18859,18859,51,technician,married,professional_course,no,no,no
18860,18860,55,blue-collar,married,basic_4y,no,yes,no
18861,18861,55,blue-collar,married,basic_4y,no,yes,no
18862,18862,42,technician,divorced,professional_course,no,yes,no
18863,18863,58,retired,married,professional_course,no,yes,no
18864,18864,42,technician,divorced,professional_course,no,yes,no
18865,18865,56,retired,married,university_degree,no,yes,no
18866,18866,46,technician,married,university_degree,unknown,no,no
18867,18867,49,technician,married,professional_course,unknown,yes,yes
18868,18868,33,admin,divorced,university_degree,no,yes,no
18869,18869,53,services,married,basic_9y,unknown,yes,no
18870,18870,46,housemaid,married,high_school,no,yes,no
18871,18871,46,housemaid,married,high_school,no,yes,no
18872,18872,35,admin,single,university_degree,no,no,no
18873,18873,60,retired,married,university_degree,unknown,no,no
18874,18874,60,retired,married,university_degree,unknown,yes,no
18875,18875,30,admin,single,university_degree,no,yes,no
18876,18876,35,technician,divorced,university_degree,no,yes,yes
18877,18877,57,admin,married,high_school,unknown,yes,no
18878,18878,39,housemaid,married,basic_4y,no,yes,no
18879,18879,47,entrepreneur,married,university_degree,no,yes,yes
18880,18880,33,admin,divorced,university_degree,no,no,yes
18881,18881,35,management,married,university_degree,unknown,yes,no
18882,18882,38,technician,married,professional_course,no,no,no
18883,18883,32,admin,single,university_degree,no,no,no
18884,18884,49,technician,married,professional_course,no,no,no
18885,18885,31,admin,married,university_degree,no,yes,no
18886,18886,30,technician,single,high_school,no,no,no
18887,18887,31,technician,married,professional_course,unknown,no,no
18888,18888,39,technician,single,professional_course,unknown,no,no
18889,18889,48,unknown,married,basic_9y,no,no,no
18890,18890,44,services,married,professional_course,no,no,yes
18891,18891,44,services,married,professional_course,no,no,no
18892,18892,34,technician,single,professional_course,no,yes,yes
18893,18893,34,technician,single,professional_course,no,yes,no
18894,18894,60,retired,married,basic_6y,no,no,no
18895,18895,36,admin,married,professional_course,no,no,no
18896,18896,41,unknown,married,,no,yes,no
18897,18897,33,technician,divorced,professional_course,no,no,yes
18898,18898,57,retired,married,basic_4y,no,yes,no
18899,18899,33,technician,divorced,professional_course,no,yes,no
18900,18900,33,technician,divorced,professional_course,no,yes,yes
18901,18901,45,blue-collar,married,basic_6y,unknown,no,no
18902,18902,49,blue-collar,married,basic_4y,unknown,yes,no
18903,18903,50,admin,married,high_school,no,no,no
18904,18904,57,retired,married,basic_4y,no,no,no
18905,18905,46,blue-collar,married,basic_9y,no,no,no
18906,18906,46,technician,single,professional_course,unknown,no,no
18907,18907,47,technician,married,professional_course,no,yes,no
18908,18908,57,admin,married,high_school,unknown,yes,no
18909,18909,35,technician,single,professional_course,no,no,yes
18910,18910,34,admin,single,university_degree,no,yes,no
18911,18911,45,technician,married,university_degree,unknown,yes,no
18912,18912,33,student,divorced,professional_course,no,no,no
18913,18913,35,technician,single,professional_course,no,yes,no
18914,18914,35,technician,single,professional_course,no,no,no
18915,18915,41,unknown,married,,no,yes,no
18916,18916,50,unknown,married,,unknown,yes,no
18917,18917,52,blue-collar,married,basic_9y,no,yes,no
18918,18918,46,blue-collar,married,high_school,no,no,no
18919,18919,48,blue-collar,married,basic_4y,unknown,yes,no
18920,18920,46,blue-collar,married,basic_9y,no,no,no
18921,18921,46,blue-collar,married,basic_9y,no,no,no
18922,18922,37,technician,single,professional_course,no,yes,no
18923,18923,41,technician,married,professional_course,no,no,no
18924,18924,41,unknown,married,,no,yes,yes
18925,18925,37,management,married,university_degree,unknown,no,no
18926,18926,37,management,married,university_degree,unknown,no,no
18927,18927,41,technician,married,university_degree,no,yes,yes
18928,18928,54,technician,divorced,high_school,no,no,no
18929,18929,57,admin,married,high_school,no,yes,no
18930,18930,57,admin,married,high_school,no,yes,no
18931,18931,39,technician,single,university_degree,no,yes,no
18932,18932,29,technician,single,professional_course,no,no,no
18933,18933,39,housemaid,married,basic_4y,no,no,yes
18934,18934,36,technician,divorced,professional_course,no,yes,no
18935,18935,49,admin,married,high_school,no,no,no
18936,18936,41,unknown,married,,no,no,no
18937,18937,44,services,married,professional_course,no,no,no
18938,18938,53,blue-collar,married,,no,no,no
18939,18939,56,admin,married,university_degree,no,yes,no
18940,18940,34,admin,single,university_degree,no,yes,no
18941,18941,39,admin,married,university_degree,no,no,no
18942,18942,35,management,single,university_degree,no,yes,no
18943,18943,50,blue-collar,married,basic_9y,no,yes,no
18944,18944,54,blue-collar,married,,no,no,no
18945,18945,44,blue-collar,married,basic_9y,no,no,no
18946,18946,41,technician,divorced,professional_course,no,yes,no
18947,18947,50,blue-collar,married,basic_9y,unknown,yes,no
18948,18948,58,housemaid,married,basic_4y,unknown,yes,no
18949,18949,44,blue-collar,married,basic_9y,no,yes,no
18950,18950,58,retired,married,professional_course,unknown,no,no
18951,18951,49,admin,divorced,professional_course,no,yes,yes
18952,18952,57,admin,married,high_school,no,no,no
18953,18953,30,unknown,married,university_degree,no,yes,no
18954,18954,44,admin,divorced,high_school,no,yes,no
18955,18955,30,unknown,married,university_degree,no,yes,no
18956,18956,33,technician,divorced,professional_course,no,yes,no
18957,18957,45,technician,divorced,high_school,no,yes,yes
18958,18958,32,technician,married,university_degree,no,yes,no
18959,18959,32,technician,married,university_degree,no,yes,no
18960,18960,58,blue-collar,married,basic_9y,no,yes,no
18961,18961,47,services,married,high_school,no,yes,no
18962,18962,37,management,married,university_degree,unknown,no,no
18963,18963,45,technician,married,high_school,no,yes,no
18964,18964,54,technician,married,professional_course,unknown,no,yes
18965,18965,50,admin,married,high_school,no,no,no
18966,18966,50,blue-collar,married,basic_4y,unknown,yes,no
18967,18967,60,retired,married,university_degree,unknown,yes,no
18968,18968,60,retired,married,university_degree,unknown,yes,yes
18969,18969,40,technician,married,professional_course,unknown,yes,no
18970,18970,59,retired,married,high_school,no,yes,no
18971,18971,35,admin,married,university_degree,no,no,no
18972,18972,34,admin,single,university_degree,no,no,yes
18973,18973,33,technician,divorced,professional_course,no,no,no
18974,18974,54,technician,married,professional_course,unknown,yes,no
18975,18975,48,blue-collar,married,basic_9y,no,yes,no
18976,18976,48,housemaid,married,basic_4y,unknown,yes,no
18977,18977,30,admin,single,university_degree,no,yes,no
18978,18978,30,admin,married,university_degree,no,no,yes
18979,18979,41,technician,married,university_degree,no,yes,no
18980,18980,44,services,married,professional_course,no,no,no
18981,18981,58,retired,married,professional_course,unknown,yes,no
18982,18982,60,retired,married,university_degree,unknown,no,no
18983,18983,48,housemaid,married,basic_4y,unknown,yes,no
18984,18984,59,retired,married,basic_4y,no,no,no
18985,18985,45,unemployed,married,university_degree,no,yes,no
18986,18986,54,technician,married,university_degree,no,yes,no
18987,18987,34,admin,single,university_degree,no,no,no
18988,18988,30,unknown,married,university_degree,no,yes,no
18989,18989,52,management,married,university_degree,no,no,no
18990,18990,40,entrepreneur,married,university_degree,no,yes,no
18991,18991,45,services,married,high_school,unknown,yes,no
18992,18992,50,technician,divorced,university_degree,unknown,no,no
18993,18993,47,technician,married,professional_course,no,no,no
18994,18994,32,technician,married,professional_course,no,yes,no
18995,18995,30,technician,married,university_degree,no,yes,no
18996,18996,38,blue-collar,single,high_school,no,no,no
18997,18997,50,admin,married,basic_9y,no,no,no
18998,18998,30,technician,single,high_school,no,yes,no
18999,18999,56,retired,married,university_degree,no,yes,no
19000,19000,47,entrepreneur,married,university_degree,no,no,no
19001,19001,47,entrepreneur,married,university_degree,no,yes,no
19002,19002,52,technician,divorced,professional_course,no,yes,no
19003,19003,50,admin,married,high_school,no,no,yes
19004,19004,53,blue-collar,married,basic_4y,no,no,no
19005,19005,43,admin,single,university_degree,no,yes,no
19006,19006,57,retired,married,basic_6y,no,no,no
19007,19007,35,unknown,married,basic_9y,no,no,no
19008,19008,49,services,married,high_school,no,no,no
19009,19009,58,admin,married,high_school,no,yes,yes
19010,19010,58,admin,married,high_school,no,yes,no
19011,19011,52,admin,married,,no,yes,no
19012,19012,38,technician,single,professional_course,no,yes,no
19013,19013,52,technician,divorced,university_degree,no,no,no
19014,19014,52,technician,divorced,university_degree,no,no,yes
19015,19015,52,admin,married,,no,no,no
19016,19016,35,admin,married,university_degree,no,yes,no
19017,19017,52,admin,married,,no,no,no
19018,19018,52,technician,divorced,university_degree,no,no,yes
19019,19019,47,admin,married,high_school,no,yes,no
19020,19020,48,technician,divorced,professional_course,no,no,no
19021,19021,53,blue-collar,married,basic_9y,no,yes,no
19022,19022,48,technician,divorced,professional_course,no,no,no
19023,19023,52,technician,divorced,professional_course,no,no,no
19024,19024,47,services,married,high_school,no,yes,no
19025,19025,41,technician,married,professional_course,no,no,no
19026,19026,29,admin,single,university_degree,no,yes,no
19027,19027,45,housemaid,married,basic_4y,unknown,yes,no
19028,19028,45,housemaid,married,basic_4y,unknown,no,no
19029,19029,45,housemaid,married,basic_4y,unknown,no,no
19030,19030,35,admin,single,university_degree,no,yes,no
19031,19031,49,technician,married,professional_course,unknown,no,no
19032,19032,48,blue-collar,married,basic_9y,no,yes,no
19033,19033,29,admin,single,university_degree,no,no,no
19034,19034,58,blue-collar,married,basic_9y,no,no,no
19035,19035,37,admin,married,university_degree,no,yes,no
19036,19036,42,admin,married,university_degree,no,yes,no
19037,19037,51,admin,married,university_degree,unknown,yes,no
19038,19038,48,management,married,high_school,unknown,no,no
19039,19039,39,technician,divorced,professional_course,no,yes,no
19040,19040,57,retired,married,professional_course,unknown,yes,no
19041,19041,42,technician,married,high_school,no,yes,no
19042,19042,44,technician,single,professional_course,no,yes,no
19043,19043,42,technician,married,high_school,no,yes,no
19044,19044,42,technician,married,professional_course,no,yes,no
19045,19045,39,admin,married,university_degree,no,yes,yes
19046,19046,37,admin,married,university_degree,no,yes,no
19047,19047,47,management,married,university_degree,no,no,no
19048,19048,47,management,married,university_degree,no,no,no
19049,19049,41,technician,married,university_degree,no,yes,yes
19050,19050,34,admin,married,university_degree,unknown,yes,no
19051,19051,34,admin,married,university_degree,unknown,no,no
19052,19052,34,admin,married,university_degree,unknown,yes,no
19053,19053,51,technician,divorced,high_school,unknown,no,no
19054,19054,41,technician,single,professional_course,no,yes,no
19055,19055,41,technician,single,professional_course,no,no,no
19056,19056,40,technician,married,professional_course,no,yes,no
19057,19057,43,management,married,university_degree,unknown,yes,no
19058,19058,40,technician,married,professional_course,no,yes,no
19059,19059,40,technician,married,professional_course,no,no,no
19060,19060,53,blue-collar,married,basic_4y,unknown,yes,no
19061,19061,58,services,married,,unknown,yes,no
19062,19062,45,blue-collar,married,basic_4y,no,yes,no
19063,19063,45,blue-collar,married,basic_4y,no,yes,no
19064,19064,53,technician,married,professional_course,no,yes,no
19065,19065,49,admin,married,university_degree,no,yes,no
19066,19066,52,technician,married,professional_course,no,no,no
19067,19067,45,technician,married,professional_course,unknown,no,no
19068,19068,59,retired,married,university_degree,no,yes,no
19069,19069,34,admin,single,university_degree,no,yes,no
19070,19070,45,technician,married,professional_course,unknown,yes,no
19071,19071,48,blue-collar,married,basic_9y,unknown,no,no
19072,19072,48,blue-collar,married,basic_9y,unknown,yes,no
19073,19073,46,self-employed,married,basic_9y,unknown,yes,no
19074,19074,55,admin,married,professional_course,no,yes,yes
19075,19075,46,technician,married,professional_course,no,no,no
19076,19076,30,technician,married,professional_course,no,yes,no
19077,19077,48,admin,married,university_degree,unknown,yes,no
19078,19078,52,services,divorced,basic_6y,no,yes,no
19079,19079,53,technician,married,high_school,no,yes,no
19080,19080,53,technician,married,high_school,no,yes,no
19081,19081,53,blue-collar,married,basic_4y,no,no,no
19082,19082,33,admin,married,university_degree,no,yes,yes
19083,19083,34,technician,divorced,professional_course,no,yes,no
19084,19084,40,technician,married,professional_course,no,no,no
19085,19085,44,admin,married,basic_4y,unknown,yes,yes
19086,19086,53,blue-collar,married,basic_9y,no,yes,no
19087,19087,44,admin,married,basic_4y,unknown,yes,no
19088,19088,30,unknown,married,university_degree,no,yes,no
19089,19089,35,unknown,married,basic_9y,no,yes,no
19090,19090,59,admin,married,university_degree,no,yes,no
19091,19091,34,technician,divorced,professional_course,no,yes,no
19092,19092,32,admin,single,high_school,no,yes,no
19093,19093,56,admin,married,high_school,unknown,yes,no
19094,19094,41,housemaid,married,basic_6y,no,no,no
19095,19095,32,technician,single,university_degree,no,no,no
19096,19096,32,technician,single,university_degree,no,yes,no
19097,19097,44,blue-collar,married,basic_4y,no,yes,no
19098,19098,44,technician,married,university_degree,no,yes,no
19099,19099,49,admin,divorced,university_degree,no,no,no
19100,19100,44,blue-collar,married,basic_6y,no,no,no
19101,19101,33,technician,married,university_degree,no,yes,no
19102,19102,49,admin,married,university_degree,unknown,yes,no
19103,19103,33,admin,married,university_degree,no,no,yes
19104,19104,32,technician,married,university_degree,no,yes,no
19105,19105,52,services,divorced,basic_6y,no,yes,no
19106,19106,31,technician,single,professional_course,no,yes,no
19107,19107,50,blue-collar,married,basic_4y,unknown,yes,no
19108,19108,31,technician,single,professional_course,no,yes,no
19109,19109,45,technician,married,professional_course,unknown,no,no
19110,19110,43,technician,single,professional_course,no,no,no
19111,19111,49,services,married,high_school,unknown,no,no
19112,19112,35,admin,single,university_degree,no,no,no
19113,19113,52,technician,married,professional_course,unknown,yes,no
19114,19114,49,services,married,high_school,no,yes,no
19115,19115,43,admin,married,university_degree,no,yes,no
19116,19116,42,technician,divorced,university_degree,no,yes,no
19117,19117,49,admin,married,university_degree,no,no,yes
19118,19118,38,admin,divorced,university_degree,no,yes,no
19119,19119,42,admin,married,university_degree,no,no,no
19120,19120,46,admin,married,university_degree,unknown,no,no
19121,19121,41,admin,married,university_degree,no,no,no
19122,19122,41,technician,married,university_degree,no,yes,no
19123,19123,37,admin,married,university_degree,no,no,no
19124,19124,33,unknown,married,,unknown,yes,no
19125,19125,36,admin,divorced,university_degree,no,yes,no
19126,19126,46,blue-collar,married,basic_9y,no,yes,yes
19127,19127,37,management,married,university_degree,no,no,no
19128,19128,37,management,married,university_degree,no,yes,no
19129,19129,53,blue-collar,married,basic_4y,unknown,yes,no
19130,19130,42,admin,married,university_degree,no,yes,no
19131,19131,37,admin,single,professional_course,no,no,no
19132,19132,46,technician,married,professional_course,no,no,yes
19133,19133,58,technician,married,professional_course,unknown,no,no
19134,19134,35,technician,single,professional_course,no,yes,no
19135,19135,32,housemaid,married,professional_course,no,yes,yes
19136,19136,39,unemployed,divorced,university_degree,unknown,no,no
19137,19137,40,technician,married,professional_course,no,no,no
19138,19138,32,unemployed,married,university_degree,no,yes,no
19139,19139,45,admin,married,university_degree,unknown,no,no
19140,19140,57,housemaid,married,,no,no,no
19141,19141,42,admin,married,university_degree,no,no,no
19142,19142,52,admin,married,high_school,no,no,no
19143,19143,44,technician,divorced,university_degree,unknown,no,no
19144,19144,49,blue-collar,married,high_school,no,no,no
19145,19145,36,self-employed,married,basic_9y,no,no,no
19146,19146,51,blue-collar,married,basic_4y,no,no,no
19147,19147,49,services,married,high_school,no,no,no
19148,19148,49,services,married,high_school,no,no,no
19149,19149,49,services,married,high_school,no,yes,no
19150,19150,50,self-employed,married,basic_4y,unknown,no,no
19151,19151,35,technician,divorced,professional_course,no,no,no
19152,19152,43,admin,married,university_degree,unknown,yes,no
19153,19153,54,technician,divorced,university_degree,no,no,no
19154,19154,40,admin,married,university_degree,no,no,no
19155,19155,30,admin,single,university_degree,no,no,no
19156,19156,40,admin,married,university_degree,no,no,yes
19157,19157,45,technician,married,professional_course,unknown,yes,yes
19158,19158,35,admin,married,university_degree,no,yes,no
19159,19159,52,technician,married,professional_course,no,yes,no
19160,19160,38,technician,married,high_school,no,no,no
19161,19161,43,entrepreneur,married,professional_course,no,no,no
19162,19162,35,technician,married,high_school,no,no,no
19163,19163,41,unknown,married,,no,yes,no
19164,19164,30,admin,married,university_degree,no,no,yes
19165,19165,35,admin,married,university_degree,no,yes,no
19166,19166,37,admin,divorced,university_degree,no,yes,yes
19167,19167,35,technician,single,professional_course,no,no,no
19168,19168,45,blue-collar,married,,unknown,no,no
19169,19169,32,admin,single,university_degree,no,yes,no
19170,19170,37,admin,married,university_degree,no,yes,yes
19171,19171,46,housemaid,married,basic_9y,no,yes,no
19172,19172,37,management,married,university_degree,no,yes,no
19173,19173,35,admin,single,university_degree,no,no,no
19174,19174,34,blue-collar,married,professional_course,no,no,yes
19175,19175,52,technician,married,professional_course,unknown,no,no
19176,19176,34,admin,married,university_degree,unknown,no,no
19177,19177,51,admin,married,university_degree,unknown,yes,no
19178,19178,50,admin,married,university_degree,no,yes,no
19179,19179,38,housemaid,married,university_degree,no,yes,no
19180,19180,51,admin,married,high_school,no,no,no
19181,19181,51,admin,married,university_degree,unknown,yes,no
19182,19182,48,housemaid,married,basic_4y,unknown,yes,yes
19183,19183,40,technician,married,professional_course,no,yes,no
19184,19184,59,blue-collar,married,basic_9y,no,yes,no
19185,19185,48,admin,married,university_degree,unknown,yes,no
19186,19186,47,blue-collar,married,basic_6y,unknown,yes,no
19187,19187,36,admin,married,university_degree,no,yes,no
19188,19188,48,blue-collar,married,professional_course,no,yes,no
19189,19189,45,blue-collar,married,basic_4y,no,yes,no
19190,19190,57,retired,married,high_school,no,no,no
19191,19191,48,technician,divorced,professional_course,no,yes,no
19192,19192,44,self-employed,married,professional_course,no,yes,no
19193,19193,45,admin,married,university_degree,no,yes,no
19194,19194,53,admin,married,university_degree,no,no,no
19195,19195,33,housemaid,single,university_degree,unknown,yes,no
19196,19196,46,blue-collar,married,basic_4y,unknown,yes,no
19197,19197,44,admin,married,basic_4y,unknown,yes,no
19198,19198,44,admin,married,university_degree,unknown,yes,yes
19199,19199,34,technician,single,university_degree,no,yes,yes
19200,19200,41,admin,divorced,university_degree,no,yes,no
19201,19201,31,technician,single,professional_course,no,no,no
19202,19202,36,technician,married,high_school,no,yes,no
19203,19203,46,blue-collar,divorced,professional_course,no,yes,no
19204,19204,58,retired,married,university_degree,unknown,yes,yes
19205,19205,53,services,married,high_school,no,yes,no
19206,19206,32,technician,single,professional_course,no,no,no
19207,19207,58,housemaid,married,basic_4y,no,no,no
19208,19208,46,blue-collar,married,basic_9y,no,yes,no
19209,19209,37,management,married,university_degree,no,no,no
19210,19210,46,admin,married,university_degree,no,no,no
19211,19211,31,management,married,university_degree,no,no,yes
19212,19212,31,management,married,university_degree,no,no,no
19213,19213,38,technician,married,professional_course,no,no,yes
19214,19214,45,self-employed,married,basic_9y,no,no,no
19215,19215,32,technician,married,professional_course,no,no,no
19216,19216,30,admin,single,university_degree,no,yes,no
19217,19217,32,admin,single,university_degree,unknown,yes,yes
19218,19218,32,admin,single,university_degree,unknown,no,no
19219,19219,44,blue-collar,married,,no,yes,no
19220,19220,47,services,married,high_school,unknown,yes,no
19221,19221,38,admin,married,university_degree,no,no,no
19222,19222,51,technician,married,high_school,unknown,unknown,unknown
19223,19223,46,admin,married,high_school,no,unknown,unknown
19224,19224,31,technician,single,high_school,no,no,no
19225,19225,53,management,married,university_degree,no,yes,no
19226,19226,32,admin,single,university_degree,no,no,no
19227,19227,39,technician,single,university_degree,no,yes,no
19228,19228,39,technician,single,university_degree,no,no,no
19229,19229,45,technician,married,professional_course,unknown,no,no
19230,19230,46,blue-collar,married,basic_9y,unknown,no,no
19231,19231,31,admin,married,professional_course,no,yes,no
19232,19232,45,blue-collar,married,basic_6y,unknown,yes,no
19233,19233,48,services,married,high_school,unknown,yes,yes
19234,19234,45,blue-collar,married,basic_6y,unknown,yes,yes
19235,19235,30,admin,single,university_degree,no,yes,no
19236,19236,49,housemaid,married,basic_4y,unknown,yes,no
19237,19237,42,admin,divorced,university_degree,no,yes,no
19238,19238,49,housemaid,married,basic_4y,unknown,yes,no
19239,19239,52,technician,married,high_school,no,yes,yes
19240,19240,44,unemployed,married,high_school,unknown,yes,no
19241,19241,39,technician,single,university_degree,no,no,no
19242,19242,56,blue-collar,married,basic_9y,no,yes,no
19243,19243,30,admin,single,university_degree,no,yes,no
19244,19244,32,technician,single,professional_course,no,yes,no
19245,19245,32,technician,single,professional_course,no,no,no
19246,19246,34,admin,married,university_degree,no,no,no
19247,19247,31,technician,single,high_school,no,yes,yes
19248,19248,32,technician,single,professional_course,no,yes,yes
19249,19249,31,blue-collar,single,basic_9y,no,no,no
19250,19250,51,admin,married,high_school,no,yes,no
19251,19251,33,admin,single,university_degree,no,yes,yes
19252,19252,33,admin,single,university_degree,no,no,no
19253,19253,49,unemployed,married,professional_course,unknown,yes,no
19254,19254,46,self-employed,married,basic_9y,unknown,yes,yes
19255,19255,41,technician,married,high_school,no,yes,no
19256,19256,32,technician,single,professional_course,no,yes,no
19257,19257,31,admin,single,university_degree,no,yes,no
19258,19258,32,technician,single,professional_course,no,yes,no
19259,19259,37,self-employed,married,university_degree,no,yes,yes
19260,19260,52,technician,married,professional_course,unknown,no,no
19261,19261,52,technician,married,professional_course,unknown,no,no
19262,19262,52,technician,married,professional_course,unknown,no,no
19263,19263,40,admin,divorced,university_degree,no,yes,yes
19264,19264,40,admin,divorced,university_degree,no,no,yes
19265,19265,55,technician,married,university_degree,no,no,yes
19266,19266,55,admin,married,university_degree,unknown,no,no
19267,19267,36,technician,divorced,professional_course,no,yes,yes
19268,19268,50,admin,divorced,high_school,unknown,no,no
19269,19269,50,admin,divorced,high_school,unknown,no,yes
19270,19270,32,technician,married,high_school,unknown,no,no
19271,19271,37,technician,single,high_school,no,yes,no
19272,19272,46,blue-collar,married,basic_4y,no,no,no
19273,19273,50,technician,married,professional_course,no,no,no
19274,19274,29,technician,single,university_degree,no,yes,yes
19275,19275,41,technician,married,high_school,no,no,no
19276,19276,37,technician,single,high_school,no,yes,yes
19277,19277,31,technician,married,professional_course,no,yes,yes
19278,19278,31,admin,married,university_degree,no,unknown,unknown
19279,19279,33,technician,married,university_degree,no,no,no
19280,19280,48,admin,married,high_school,no,yes,no
19281,19281,31,management,married,university_degree,no,yes,yes
19282,19282,50,admin,single,university_degree,no,yes,no
19283,19283,47,blue-collar,married,basic_6y,unknown,no,no
19284,19284,51,technician,married,professional_course,no,no,no
19285,19285,31,admin,single,university_degree,no,no,yes
19286,19286,31,admin,single,university_degree,no,yes,no
19287,19287,34,technician,single,university_degree,no,no,no
19288,19288,42,admin,married,university_degree,no,yes,yes
19289,19289,42,admin,married,university_degree,no,yes,no
19290,19290,53,technician,married,high_school,no,yes,no
19291,19291,53,technician,married,high_school,no,yes,no
19292,19292,40,admin,divorced,university_degree,no,yes,no
19293,19293,50,unemployed,married,high_school,unknown,yes,yes
19294,19294,31,admin,single,university_degree,no,yes,no
19295,19295,53,technician,married,high_school,no,yes,no
19296,19296,48,blue-collar,married,professional_course,no,yes,no
19297,19297,37,technician,single,professional_course,no,no,no
19298,19298,38,admin,single,high_school,no,yes,no
19299,19299,38,admin,single,high_school,no,no,no
19300,19300,39,admin,single,university_degree,no,no,no
19301,19301,33,technician,married,high_school,unknown,no,yes
19302,19302,31,admin,married,university_degree,no,yes,no
19303,19303,46,blue-collar,married,basic_9y,no,yes,no
19304,19304,59,housemaid,married,basic_4y,unknown,no,no
19305,19305,48,unknown,married,,no,yes,no
19306,19306,31,technician,single,high_school,no,yes,no
19307,19307,42,admin,married,university_degree,no,no,no
19308,19308,31,technician,single,high_school,no,no,no
19309,19309,57,blue-collar,married,,unknown,yes,no
19310,19310,35,technician,married,professional_course,no,no,no
19311,19311,48,admin,divorced,university_degree,no,yes,no
19312,19312,42,admin,married,university_degree,no,no,no
19313,19313,39,admin,single,university_degree,no,yes,no
19314,19314,57,retired,married,basic_4y,unknown,no,no
19315,19315,32,technician,married,professional_course,no,yes,no
19316,19316,44,technician,married,professional_course,unknown,unknown,unknown
19317,19317,34,admin,married,university_degree,unknown,no,no
19318,19318,53,blue-collar,married,basic_4y,no,no,no
19319,19319,55,retired,married,basic_4y,unknown,yes,yes
19320,19320,59,housemaid,married,basic_4y,unknown,yes,no
19321,19321,46,blue-collar,divorced,professional_course,no,yes,no
19322,19322,50,unemployed,married,high_school,unknown,yes,no
19323,19323,46,blue-collar,married,basic_9y,no,no,no
19324,19324,33,technician,single,professional_course,no,yes,no
19325,19325,33,technician,single,professional_course,no,yes,no
19326,19326,33,technician,single,professional_course,no,yes,no
19327,19327,33,technician,single,professional_course,no,yes,no
19328,19328,33,technician,single,professional_course,no,yes,no
19329,19329,51,technician,married,professional_course,unknown,yes,no
19330,19330,47,blue-collar,married,basic_9y,no,yes,no
19331,19331,33,technician,single,professional_course,no,no,no
19332,19332,51,admin,single,university_degree,unknown,yes,no
19333,19333,52,technician,divorced,university_degree,no,yes,yes
19334,19334,47,admin,married,high_school,unknown,yes,no
19335,19335,51,admin,married,high_school,no,no,no
19336,19336,31,technician,single,university_degree,no,no,no
19337,19337,31,technician,single,university_degree,no,unknown,unknown
19338,19338,29,technician,single,university_degree,no,yes,yes
19339,19339,45,retired,married,basic_9y,no,yes,no
19340,19340,31,technician,single,university_degree,no,yes,no
19341,19341,43,admin,married,university_degree,unknown,yes,no
19342,19342,56,blue-collar,married,basic_4y,no,no,no
19343,19343,52,technician,single,professional_course,no,yes,no
19344,19344,49,admin,divorced,university_degree,no,no,no
19345,19345,51,entrepreneur,married,basic_9y,no,no,no
19346,19346,51,entrepreneur,married,basic_9y,no,no,no
19347,19347,56,retired,married,basic_4y,unknown,yes,no
19348,19348,48,admin,married,professional_course,no,no,no
19349,19349,56,retired,married,basic_4y,unknown,yes,no
19350,19350,41,admin,divorced,high_school,no,no,no
19351,19351,33,technician,married,university_degree,no,yes,no
19352,19352,44,blue-collar,married,basic_4y,no,no,no
19353,19353,45,retired,married,basic_9y,no,yes,no
19354,19354,45,blue-collar,married,basic_4y,unknown,no,no
19355,19355,35,admin,married,university_degree,no,yes,no
19356,19356,45,blue-collar,married,basic_4y,unknown,no,no
19357,19357,45,blue-collar,married,basic_4y,unknown,no,no
19358,19358,58,blue-collar,married,basic_4y,no,yes,no
19359,19359,37,management,married,university_degree,unknown,no,no
19360,19360,46,blue-collar,married,high_school,no,no,no
19361,19361,47,blue-collar,married,basic_6y,unknown,yes,no
19362,19362,59,technician,married,professional_course,no,no,no
19363,19363,55,admin,married,university_degree,unknown,no,yes
19364,19364,31,admin,single,university_degree,no,yes,no
19365,19365,56,retired,married,basic_4y,no,yes,no
19366,19366,31,technician,single,professional_course,no,yes,no
19367,19367,45,technician,married,professional_course,no,no,no
19368,19368,59,housemaid,married,basic_4y,unknown,no,no
19369,19369,31,technician,married,university_degree,no,yes,no
19370,19370,60,blue-collar,married,basic_4y,unknown,yes,no
19371,19371,52,blue-collar,married,basic_4y,no,yes,no
