,client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
18203,18203,100,3,999,0,,0,1,2022-07-27
18204,18204,174,3,999,0,,0,1,2022-07-27
18205,18205,62,11,999,0,,0,1,2022-07-21
18206,18206,520,2,999,0,,0,1,2022-07-16
18207,18207,103,4,999,0,,0,1,2022-07-21
18208,18208,233,3,999,0,,0,1,2022-07-23
18209,18209,109,3,999,0,,0,1,2022-07-04
18210,18210,64,4,999,0,,0,1,2022-07-10
18211,18211,41,5,999,0,,0,1,2022-07-04
18212,18212,153,3,999,0,,0,1,2022-07-09
18213,18213,57,17,999,0,,0,1,2022-07-23
18214,18214,335,5,999,0,,0,1,2022-07-21
18215,18215,246,3,999,0,,0,1,2022-07-09
18216,18216,86,3,999,0,,0,1,2022-07-17
18217,18217,85,2,999,0,,0,1,2022-07-19
18218,18218,104,7,999,0,,0,1,2022-07-24
18219,18219,35,2,999,0,,0,1,2022-07-17
18220,18220,149,10,999,0,,0,1,2022-07-14
18221,18221,85,2,999,0,,0,1,2022-07-22
18222,18222,82,3,999,0,,0,1,2022-07-09
18223,18223,350,3,999,0,,0,1,2022-07-07
18224,18224,540,6,999,0,,1,1,2022-07-31
18225,18225,115,5,999,0,,0,1,2022-07-25
18226,18226,109,3,999,0,,0,1,2022-07-23
18227,18227,595,1,999,0,,0,1,2022-07-12
18228,18228,155,3,999,0,,0,1,2022-07-12
18229,18229,242,4,999,0,,0,1,2022-07-20
18230,18230,288,2,999,0,,0,1,2022-07-17
18231,18231,163,1,999,0,,0,1,2022-07-27
18232,18232,339,8,999,0,,0,1,2022-07-31
18233,18233,29,1,999,0,,0,1,2022-07-19
18234,18234,139,4,999,0,,0,1,2022-07-20
18235,18235,123,1,999,0,,0,1,2022-07-22
18236,18236,72,4,999,0,,0,1,2022-07-28
18237,18237,352,1,999,0,,0,1,2022-07-02
18238,18238,103,1,999,0,,0,1,2022-07-26
18239,18239,173,4,999,0,,0,1,2022-07-25
18240,18240,168,7,999,0,,0,1,2022-07-18
18241,18241,50,2,999,0,,0,1,2022-07-17
18242,18242,22,3,999,0,,0,1,2022-07-27
18243,18243,191,3,999,0,,0,1,2022-07-11
18244,18244,245,1,999,0,,0,1,2022-07-14
18245,18245,251,3,999,0,,0,1,2022-07-29
18246,18246,139,5,999,0,,0,1,2022-07-06
18247,18247,95,5,999,0,,0,1,2022-07-29
18248,18248,207,1,999,0,,0,1,2022-07-22
18249,18249,88,4,999,0,,0,1,2022-07-14
18250,18250,96,1,999,0,,0,1,2022-07-08
18251,18251,100,3,999,0,,0,1,2022-07-08
18252,18252,638,3,999,0,,0,1,2022-07-29
18253,18253,142,3,999,0,,0,1,2022-07-21
18254,18254,90,3,999,0,,0,1,2022-07-07
18255,18255,695,2,999,0,,1,1,2022-07-22
18256,18256,53,6,999,0,,0,1,2022-07-29
18257,18257,269,17,999,0,,0,1,2022-07-05
18258,18258,354,3,999,0,,0,1,2022-07-17
18259,18259,251,3,999,0,,0,1,2022-07-23
18260,18260,764,4,999,0,,1,1,2022-07-10
18261,18261,251,3,999,0,,0,1,2022-07-13
18262,18262,411,2,999,0,,0,1,2022-07-17
18263,18263,1065,3,999,0,,1,1,2022-07-07
18264,18264,590,9,999,0,,0,1,2022-07-25
18265,18265,100,3,999,0,,0,1,2022-07-01
18266,18266,184,6,999,0,,0,1,2022-07-04
18267,18267,180,7,999,0,,0,1,2022-07-01
18268,18268,83,3,999,0,,0,1,2022-07-18
18269,18269,130,3,999,0,,0,1,2022-07-02
18270,18270,300,5,999,0,,0,1,2022-07-26
18271,18271,70,6,999,0,,0,1,2022-07-14
18272,18272,126,2,999,0,,0,1,2022-07-21
18273,18273,141,4,999,0,,0,1,2022-07-29
18274,18274,130,3,999,0,,0,1,2022-07-22
18275,18275,75,5,999,0,,0,1,2022-07-29
18276,18276,61,3,999,0,,0,1,2022-07-17
18277,18277,95,3,999,0,,0,1,2022-07-22
18278,18278,1259,6,999,0,,0,1,2022-07-26
18279,18279,70,5,999,0,,0,1,2022-07-20
18280,18280,356,4,999,0,,1,1,2022-07-29
18281,18281,258,2,999,0,,0,1,2022-07-24
18282,18282,311,3,999,0,,0,1,2022-07-06
18283,18283,239,4,999,0,,0,1,2022-07-12
18284,18284,2692,8,999,0,,1,1,2022-07-07
18285,18285,79,8,999,0,,0,1,2022-07-11
18286,18286,117,17,999,0,,0,1,2022-07-30
18287,18287,121,3,999,0,,0,1,2022-07-16
18288,18288,675,3,999,0,,1,1,2022-07-16
18289,18289,71,3,999,0,,0,1,2022-07-24
18290,18290,103,8,999,0,,0,1,2022-07-20
18291,18291,230,3,999,0,,0,1,2022-07-14
18292,18292,100,3,999,0,,0,1,2022-07-01
18293,18293,192,3,999,0,,0,1,2022-07-11
18294,18294,87,3,999,0,,0,1,2022-07-29
18295,18295,448,5,999,0,,0,1,2022-07-09
18296,18296,285,8,999,0,,0,1,2022-07-21
18297,18297,92,3,999,0,,0,1,2022-07-10
18298,18298,54,10,999,0,,0,1,2022-07-01
18299,18299,154,4,999,0,,0,1,2022-07-30
18300,18300,184,3,999,0,,0,1,2022-07-17
18301,18301,196,3,999,0,,0,1,2022-07-14
18302,18302,185,4,999,0,,0,1,2022-07-14
18303,18303,98,11,999,0,,0,1,2022-07-03
18304,18304,590,3,999,0,,0,1,2022-07-01
18305,18305,782,7,999,0,,1,1,2022-07-22
18306,18306,342,5,999,0,,0,1,2022-07-24
18307,18307,151,8,999,0,,0,1,2022-07-12
18308,18308,383,7,999,0,,0,1,2022-07-29
18309,18309,249,3,999,0,,0,1,2022-07-01
18310,18310,93,4,999,0,,0,1,2022-07-21
18311,18311,134,23,999,0,,0,1,2022-07-31
18312,18312,215,3,999,0,,0,1,2022-07-28
18313,18313,60,8,999,0,,0,1,2022-07-27
18314,18314,188,3,999,0,,0,1,2022-07-01
18315,18315,83,4,999,0,,0,1,2022-07-18
18316,18316,187,3,999,0,,0,1,2022-07-31
18317,18317,777,10,999,0,,1,1,2022-07-12
18318,18318,84,3,999,0,,0,1,2022-07-03
18319,18319,21,20,999,0,,0,1,2022-07-17
18320,18320,160,4,999,0,,0,1,2022-07-19
18321,18321,61,4,999,0,,0,1,2022-07-30
18322,18322,53,10,999,0,,0,1,2022-07-10
18323,18323,82,3,999,0,,0,1,2022-07-24
18324,18324,208,2,999,0,,0,1,2022-07-22
18325,18325,84,2,999,0,,0,1,2022-07-19
18326,18326,962,4,999,0,,1,1,2022-07-07
18327,18327,105,11,999,0,,0,1,2022-07-30
18328,18328,98,2,999,0,,0,1,2022-07-31
18329,18329,166,3,999,0,,0,1,2022-07-08
18330,18330,111,8,999,0,,0,1,2022-07-26
18331,18331,481,3,999,0,,1,1,2022-07-04
18332,18332,148,15,999,0,,0,1,2022-07-05
18333,18333,106,4,999,0,,0,1,2022-07-16
18334,18334,101,5,999,0,,0,1,2022-07-03
18335,18335,75,11,999,0,,0,1,2022-07-06
18336,18336,75,2,999,0,,0,1,2022-07-01
18337,18337,114,2,999,0,,0,1,2022-07-18
18338,18338,24,12,999,0,,0,1,2022-07-04
18339,18339,20,20,999,0,,0,1,2022-07-21
18340,18340,234,4,999,0,,0,1,2022-07-24
18341,18341,15,14,999,0,,0,1,2022-07-25
18342,18342,13,10,999,0,,0,1,2022-07-26
18343,18343,81,10,999,0,,0,1,2022-07-23
18344,18344,435,5,999,0,,0,1,2022-07-19
18345,18345,59,4,999,0,,0,1,2022-07-02
18346,18346,175,5,999,0,,0,1,2022-07-28
18347,18347,150,2,999,0,,0,1,2022-07-29
18348,18348,43,4,999,0,,0,1,2022-07-21
18349,18349,52,6,999,0,,0,1,2022-07-01
18350,18350,67,6,999,0,,0,1,2022-07-15
18351,18351,85,2,999,0,,0,1,2022-07-04
18352,18352,11,5,999,0,,0,1,2022-07-27
18353,18353,13,27,999,0,,0,1,2022-07-30
18354,18354,153,3,999,0,,0,1,2022-07-01
18355,18355,87,6,999,0,,0,1,2022-07-15
18356,18356,46,17,999,0,,0,1,2022-07-03
18357,18357,283,16,999,0,,0,1,2022-07-11
18358,18358,69,6,999,0,,0,1,2022-07-14
18359,18359,616,2,999,0,,0,1,2022-07-07
18360,18360,69,7,999,0,,0,1,2022-07-14
18361,18361,160,4,999,0,,0,1,2022-07-03
18362,18362,165,3,999,0,,0,1,2022-07-21
18363,18363,13,2,999,0,,0,1,2022-07-17
18364,18364,141,5,999,0,,0,1,2022-07-18
18365,18365,346,2,999,0,,0,1,2022-07-23
18366,18366,79,3,999,0,,0,1,2022-07-31
18367,18367,175,3,999,0,,0,1,2022-07-06
18368,18368,11,10,999,0,,0,1,2022-07-02
18369,18369,98,3,999,0,,0,1,2022-07-10
18370,18370,125,6,999,0,,0,1,2022-07-18
18371,18371,11,16,999,0,,0,1,2022-07-21
18372,18372,5,23,999,0,,0,1,2022-07-15
18373,18373,12,12,999,0,,0,1,2022-07-16
18374,18374,812,2,999,0,,1,1,2022-07-07
18375,18375,8,24,999,0,,0,1,2022-07-16
18376,18376,194,5,999,0,,0,1,2022-07-18
18377,18377,130,3,999,0,,0,1,2022-07-20
18378,18378,68,2,999,0,,0,1,2022-07-11
18379,18379,110,3,999,0,,0,1,2022-07-14
18380,18380,87,3,999,0,,0,1,2022-07-02
18381,18381,517,3,999,0,,0,1,2022-07-26
18382,18382,350,2,999,0,,0,1,2022-07-25
18383,18383,921,3,999,0,,0,1,2022-07-05
18384,18384,217,3,999,0,,0,1,2022-07-21
18385,18385,749,8,999,0,,0,1,2022-07-09
18386,18386,630,4,999,0,,1,1,2022-07-17
18387,18387,81,4,999,0,,0,1,2022-07-01
18388,18388,85,2,999,0,,0,1,2022-07-17
18389,18389,468,3,999,0,,0,1,2022-07-29
18390,18390,55,5,999,0,,0,1,2022-07-20
18391,18391,28,1,999,0,,0,1,2022-07-21
18392,18392,207,3,999,0,,0,1,2022-07-09
18393,18393,27,3,999,0,,0,1,2022-07-26
18394,18394,1088,14,999,0,,1,1,2022-07-09
18395,18395,1150,4,999,0,,1,1,2022-07-03
18396,18396,570,3,999,0,,0,1,2022-07-08
18397,18397,404,1,999,0,,0,1,2022-07-02
18398,18398,75,1,999,0,,0,1,2022-07-22
18399,18399,232,1,999,0,,0,1,2022-07-30
18400,18400,190,1,999,0,,0,1,2022-07-08
18401,18401,37,3,999,0,,0,1,2022-07-10
18402,18402,84,3,999,0,,0,1,2022-07-06
18403,18403,92,1,999,0,,0,1,2022-07-10
18404,18404,384,3,999,0,,0,1,2022-07-05
18405,18405,321,1,999,0,,0,1,2022-07-18
18406,18406,394,1,999,0,,0,1,2022-07-08
18407,18407,451,1,999,0,,0,1,2022-07-31
18408,18408,117,1,999,0,,0,1,2022-07-07
18409,18409,508,1,999,0,,0,1,2022-07-12
18410,18410,60,6,999,0,,0,1,2022-07-12
18411,18411,207,1,999,0,,0,1,2022-07-02
18412,18412,107,3,999,0,,0,1,2022-07-12
18413,18413,196,1,999,0,,0,1,2022-07-04
18414,18414,106,3,999,0,,0,1,2022-07-01
18415,18415,413,1,999,0,,0,1,2022-07-03
18416,18416,15,23,999,0,,0,1,2022-07-11
18417,18417,81,4,999,0,,0,1,2022-07-25
18418,18418,125,5,999,0,,0,1,2022-07-14
18419,18419,543,1,999,0,,0,1,2022-07-28
18420,18420,91,1,999,0,,0,1,2022-07-05
18421,18421,14,20,999,0,,0,1,2022-07-07
18422,18422,130,2,999,0,,0,1,2022-07-07
18423,18423,151,7,999,0,,0,1,2022-07-20
18424,18424,104,3,999,0,,0,1,2022-07-20
18425,18425,468,1,999,0,,0,1,2022-07-25
18426,18426,69,1,999,0,,0,1,2022-07-30
18427,18427,79,5,999,0,,0,1,2022-07-24
18428,18428,225,5,999,0,,0,1,2022-07-13
18429,18429,102,1,999,0,,0,1,2022-07-03
18430,18430,183,1,999,0,,0,1,2022-07-11
18431,18431,65,2,999,0,,0,1,2022-07-13
18432,18432,395,2,999,0,,0,1,2022-07-30
18433,18433,291,1,999,0,,0,1,2022-07-18
18434,18434,49,3,999,0,,0,1,2022-07-24
18435,18435,474,1,999,0,,0,1,2022-07-03
18436,18436,118,1,999,0,,0,1,2022-07-23
18437,18437,30,1,999,0,,0,1,2022-07-15
18438,18438,28,1,999,0,,0,1,2022-07-14
18439,18439,221,1,999,0,,0,1,2022-07-16
18440,18440,30,6,999,0,,0,1,2022-07-31
18441,18441,216,1,999,0,,0,1,2022-07-17
18442,18442,149,1,999,0,,0,1,2022-07-06
18443,18443,110,6,999,0,,0,1,2022-07-10
18444,18444,374,1,999,0,,0,1,2022-07-27
18445,18445,108,2,999,0,,0,1,2022-07-05
18446,18446,244,1,999,0,,0,1,2022-07-09
18447,18447,196,2,999,0,,0,1,2022-07-15
18448,18448,74,1,999,0,,0,1,2022-07-26
18449,18449,81,1,999,0,,0,1,2022-07-20
18450,18450,19,1,999,0,,0,1,2022-07-15
18451,18451,126,19,999,0,,0,1,2022-07-23
18452,18452,129,1,999,0,,0,1,2022-07-01
18453,18453,51,7,999,0,,0,1,2022-07-09
18454,18454,61,1,999,0,,0,1,2022-07-31
18455,18455,100,1,999,0,,0,1,2022-07-21
18456,18456,574,1,999,0,,1,1,2022-07-25
18457,18457,181,1,999,0,,0,1,2022-07-26
18458,18458,23,22,999,0,,0,1,2022-07-03
18459,18459,242,1,999,0,,0,1,2022-07-22
18460,18460,167,1,999,0,,0,1,2022-07-02
18461,18461,35,1,999,0,,0,1,2022-07-08
18462,18462,203,6,999,0,,0,1,2022-07-29
18463,18463,140,3,999,0,,0,1,2022-07-31
18464,18464,128,1,999,0,,0,1,2022-07-19
18465,18465,128,1,999,0,,0,1,2022-07-24
18466,18466,119,1,999,0,,0,1,2022-07-05
18467,18467,234,1,999,0,,0,1,2022-07-28
18468,18468,56,2,999,0,,0,1,2022-07-31
18469,18469,27,16,999,0,,0,1,2022-07-19
18470,18470,15,1,999,0,,0,1,2022-07-10
18471,18471,47,1,999,0,,0,1,2022-07-04
18472,18472,46,4,999,0,,0,1,2022-07-16
18473,18473,144,1,999,0,,0,1,2022-07-31
18474,18474,175,1,999,0,,0,1,2022-07-29
18475,18475,208,5,999,0,,0,1,2022-07-09
18476,18476,180,5,999,0,,0,1,2022-07-16
18477,18477,307,4,999,0,,0,1,2022-07-07
18478,18478,51,1,999,0,,0,1,2022-07-03
18479,18479,121,1,999,0,,0,1,2022-07-13
18480,18480,73,1,999,0,,0,1,2022-07-16
18481,18481,120,1,999,0,,0,1,2022-07-05
18482,18482,127,1,999,0,,0,1,2022-07-30
18483,18483,114,2,999,0,,0,1,2022-07-02
18484,18484,106,2,999,0,,0,1,2022-07-26
18485,18485,725,3,999,0,,1,1,2022-07-04
18486,18486,105,5,999,0,,0,1,2022-07-04
18487,18487,115,4,999,0,,0,1,2022-07-04
18488,18488,114,1,999,0,,0,1,2022-07-12
18489,18489,92,1,999,0,,0,1,2022-07-07
18490,18490,6,14,999,0,,0,1,2022-07-26
18491,18491,123,3,999,0,,0,1,2022-07-22
18492,18492,22,1,999,0,,0,1,2022-07-18
18493,18493,253,1,999,0,,0,1,2022-07-06
18494,18494,57,1,999,0,,0,1,2022-07-13
18495,18495,126,4,999,0,,0,1,2022-07-25
18496,18496,38,1,999,0,,0,1,2022-07-29
18497,18497,77,1,999,0,,0,1,2022-07-21
18498,18498,349,1,999,0,,0,1,2022-07-22
18499,18499,36,1,999,0,,0,1,2022-07-03
18500,18500,543,29,999,0,,0,1,2022-07-15
18501,18501,114,1,999,0,,0,1,2022-07-01
18502,18502,49,1,999,0,,0,1,2022-07-29
18503,18503,61,1,999,0,,0,1,2022-07-28
18504,18504,77,2,999,0,,0,1,2022-07-20
18505,18505,81,2,999,0,,0,1,2022-07-24
18506,18506,122,1,999,0,,0,1,2022-07-22
18507,18507,56,3,999,0,,0,1,2022-07-25
18508,18508,53,1,999,0,,0,1,2022-07-09
18509,18509,94,1,999,0,,0,1,2022-07-01
18510,18510,126,1,999,0,,0,1,2022-07-20
18511,18511,118,1,999,0,,0,1,2022-07-18
18512,18512,60,3,999,0,,0,1,2022-07-10
18513,18513,227,1,999,0,,0,1,2022-07-19
18514,18514,662,11,999,0,,1,1,2022-07-24
18515,18515,727,2,999,0,,1,1,2022-07-28
18516,18516,219,12,999,0,,0,1,2022-07-06
18517,18517,79,1,999,0,,0,1,2022-07-13
18518,18518,231,1,999,0,,0,1,2022-07-03
18519,18519,49,1,999,0,,0,1,2022-07-17
18520,18520,201,1,999,0,,0,1,2022-07-02
18521,18521,221,1,999,0,,0,1,2022-07-02
18522,18522,168,1,999,0,,0,1,2022-07-15
18523,18523,258,1,999,0,,0,1,2022-07-08
18524,18524,240,1,999,0,,0,1,2022-07-21
18525,18525,119,8,999,0,,0,1,2022-07-08
18526,18526,59,12,999,0,,0,1,2022-07-30
18527,18527,156,6,999,0,,0,1,2022-07-08
18528,18528,131,8,999,0,,0,1,2022-07-16
18529,18529,189,2,999,0,,0,1,2022-07-31
18530,18530,107,13,999,0,,0,1,2022-07-04
18531,18531,122,1,999,0,,0,1,2022-07-27
18532,18532,73,1,999,0,,0,1,2022-07-22
18533,18533,216,2,999,0,,0,1,2022-07-14
18534,18534,148,1,999,0,,0,1,2022-07-27
18535,18535,46,2,999,0,,0,1,2022-07-13
18536,18536,145,2,999,0,,0,1,2022-07-16
18537,18537,52,6,999,0,,0,1,2022-07-08
18538,18538,38,15,999,0,,0,1,2022-07-13
18539,18539,126,1,999,0,,0,1,2022-07-23
18540,18540,166,1,999,0,,0,1,2022-07-03
18541,18541,106,1,999,0,,0,1,2022-07-07
18542,18542,62,2,999,0,,0,1,2022-07-29
18543,18543,45,1,999,0,,0,1,2022-07-24
18544,18544,53,1,999,0,,0,1,2022-07-08
18545,18545,225,1,999,0,,0,1,2022-07-01
18546,18546,268,1,999,0,,0,1,2022-07-27
18547,18547,52,4,999,0,,0,1,2022-07-24
18548,18548,609,1,999,0,,0,1,2022-07-02
18549,18549,83,1,999,0,,0,1,2022-07-12
18550,18550,79,6,999,0,,0,1,2022-07-13
18551,18551,462,1,999,0,,0,1,2022-07-07
18552,18552,847,10,999,0,,0,1,2022-07-13
18553,18553,857,2,999,0,,1,1,2022-07-16
18554,18554,188,2,999,0,,0,1,2022-07-08
18555,18555,80,1,999,0,,0,1,2022-07-04
18556,18556,50,1,999,0,,0,1,2022-07-24
18557,18557,255,1,999,0,,0,1,2022-07-22
18558,18558,92,1,999,0,,0,1,2022-07-15
18559,18559,245,2,999,0,,0,1,2022-07-14
18560,18560,83,3,999,0,,0,1,2022-07-05
18561,18561,55,7,999,0,,0,1,2022-07-22
18562,18562,548,1,999,0,,0,1,2022-07-02
18563,18563,281,2,999,0,,0,1,2022-07-11
18564,18564,81,2,999,0,,0,1,2022-07-30
18565,18565,35,6,999,0,,0,1,2022-07-20
18566,18566,69,3,999,0,,0,1,2022-07-27
18567,18567,51,33,999,0,,0,1,2022-07-02
18568,18568,829,2,999,0,,1,1,2022-07-01
18569,18569,367,2,999,0,,0,1,2022-07-11
18570,18570,612,2,999,0,,1,1,2022-07-02
18571,18571,25,6,999,0,,0,1,2022-07-24
18572,18572,184,1,999,0,,0,1,2022-07-15
18573,18573,284,2,999,0,,0,1,2022-07-11
18574,18574,187,1,999,0,,0,1,2022-07-27
18575,18575,128,1,999,0,,0,1,2022-07-28
18576,18576,150,2,999,0,,0,1,2022-07-09
18577,18577,124,3,999,0,,0,1,2022-07-02
18578,18578,47,2,999,0,,0,1,2022-07-17
18579,18579,249,2,999,0,,0,1,2022-07-05
18580,18580,74,2,999,0,,0,1,2022-07-17
18581,18581,119,3,999,0,,0,1,2022-07-08
18582,18582,88,7,999,0,,0,1,2022-07-21
18583,18583,434,2,999,0,,0,1,2022-07-09
18584,18584,288,1,999,0,,0,1,2022-07-07
18585,18585,109,5,999,0,,0,1,2022-07-10
18586,18586,388,3,999,0,,0,1,2022-07-20
18587,18587,1461,4,999,0,,1,1,2022-07-13
18588,18588,155,11,999,0,,0,1,2022-07-18
18589,18589,172,5,999,0,,0,1,2022-07-21
18590,18590,465,2,999,0,,0,1,2022-07-03
18591,18591,91,5,999,0,,0,1,2022-07-02
18592,18592,166,3,999,0,,0,1,2022-07-13
18593,18593,716,6,999,0,,0,1,2022-07-13
18594,18594,33,12,999,0,,0,1,2022-07-27
18595,18595,266,9,999,0,,0,1,2022-07-31
18596,18596,721,10,999,0,,0,1,2022-07-24
18597,18597,99,10,999,0,,0,1,2022-07-30
18598,18598,228,2,999,0,,0,1,2022-07-04
18599,18599,36,3,999,0,,0,1,2022-07-17
18600,18600,74,3,999,0,,0,1,2022-07-12
18601,18601,222,2,999,0,,0,1,2022-07-18
18602,18602,361,3,999,0,,1,1,2022-07-24
18603,18603,294,4,999,0,,0,1,2022-07-03
18604,18604,247,2,999,0,,0,1,2022-07-31
18605,18605,109,7,999,0,,0,1,2022-07-15
18606,18606,324,3,999,0,,0,1,2022-07-23
18607,18607,223,1,999,0,,0,1,2022-07-02
18608,18608,362,1,999,0,,0,1,2022-07-25
18609,18609,300,1,999,0,,0,1,2022-07-15
18610,18610,66,1,999,0,,0,1,2022-07-15
18611,18611,169,5,999,0,,0,1,2022-07-30
18612,18612,391,1,999,0,,0,1,2022-07-14
18613,18613,155,5,999,0,,0,1,2022-07-03
18614,18614,86,1,999,0,,0,1,2022-07-06
18615,18615,151,10,999,0,,0,1,2022-07-28
18616,18616,345,1,999,0,,0,1,2022-07-12
18617,18617,94,2,999,0,,0,1,2022-07-24
18618,18618,843,1,999,0,,0,1,2022-07-12
18619,18619,81,1,999,0,,0,1,2022-07-21
18620,18620,75,3,999,0,,0,1,2022-07-09
18621,18621,198,3,999,0,,0,1,2022-07-26
18622,18622,81,3,999,0,,0,1,2022-07-15
18623,18623,34,1,999,0,,0,1,2022-07-27
18624,18624,61,1,999,0,,0,1,2022-07-11
18625,18625,241,4,999,0,,0,1,2022-07-29
18626,18626,156,1,999,0,,0,1,2022-07-17
18627,18627,1739,5,999,0,,0,1,2022-07-15
18628,18628,345,1,999,0,,0,1,2022-07-20
18629,18629,111,4,999,0,,0,1,2022-07-03
18630,18630,166,1,999,0,,0,1,2022-07-27
18631,18631,28,1,999,0,,0,1,2022-07-09
18632,18632,119,1,999,0,,0,1,2022-07-08
18633,18633,209,1,999,0,,0,1,2022-07-24
18634,18634,733,1,999,0,,0,1,2022-07-28
18635,18635,44,3,999,0,,0,1,2022-07-13
18636,18636,18,29,999,0,,0,1,2022-07-17
18637,18637,444,5,999,0,,0,1,2022-07-24
18638,18638,744,8,999,0,,0,1,2022-07-05
18639,18639,196,4,999,0,,0,1,2022-07-11
18640,18640,190,4,999,0,,0,1,2022-07-23
18641,18641,245,5,999,0,,0,1,2022-07-04
18642,18642,22,25,999,0,,0,1,2022-07-16
18643,18643,13,16,999,0,,0,1,2022-07-22
18644,18644,59,2,999,0,,0,1,2022-07-01
18645,18645,108,9,999,0,,0,1,2022-07-14
18646,18646,134,2,999,0,,0,1,2022-07-22
18647,18647,58,2,999,0,,0,1,2022-07-05
18648,18648,32,20,999,0,,0,1,2022-07-28
18649,18649,9,7,999,0,,0,1,2022-07-02
18650,18650,37,6,999,0,,0,1,2022-07-17
18651,18651,90,5,999,0,,0,1,2022-07-03
18652,18652,20,27,999,0,,0,1,2022-07-16
18653,18653,33,33,999,0,,0,1,2022-07-03
18654,18654,18,8,999,0,,0,1,2022-07-20
18655,18655,66,31,999,0,,0,1,2022-07-31
18656,18656,23,5,999,0,,0,1,2022-07-24
18657,18657,19,6,999,0,,0,1,2022-07-21
18658,18658,37,17,999,0,,0,1,2022-07-05
18659,18659,51,18,999,0,,0,1,2022-07-13
18660,18660,21,2,999,0,,0,1,2022-07-20
18661,18661,294,3,999,0,,0,1,2022-07-18
18662,18662,65,4,999,0,,0,1,2022-07-17
18663,18663,70,5,999,0,,0,1,2022-07-10
18664,18664,18,34,999,0,,0,1,2022-07-08
18665,18665,77,2,999,0,,0,1,2022-07-21
18666,18666,9,5,999,0,,0,1,2022-07-17
18667,18667,17,24,999,0,,0,1,2022-07-30
18668,18668,393,3,999,0,,0,1,2022-07-07
18669,18669,22,7,999,0,,0,1,2022-07-08
18670,18670,10,3,999,0,,0,1,2022-07-02
18671,18671,454,18,999,0,,0,1,2022-07-03
18672,18672,89,4,999,0,,0,1,2022-07-02
18673,18673,11,3,999,0,,0,1,2022-07-11
18674,18674,37,27,999,0,,0,1,2022-07-09
18675,18675,48,3,999,0,,0,1,2022-07-15
18676,18676,10,8,999,0,,0,1,2022-07-08
18677,18677,67,3,999,0,,0,1,2022-07-11
18678,18678,58,5,999,0,,0,1,2022-07-06
18679,18679,272,2,999,0,,0,1,2022-07-02
18680,18680,164,3,999,0,,0,1,2022-07-08
18681,18681,55,6,999,0,,0,1,2022-07-15
18682,18682,530,3,999,0,,0,1,2022-07-13
18683,18683,17,18,999,0,,0,1,2022-07-15
18684,18684,16,35,999,0,,0,1,2022-07-09
18685,18685,14,28,999,0,,0,1,2022-07-08
18686,18686,153,18,999,0,,0,1,2022-07-11
18687,18687,8,8,999,0,,0,1,2022-07-13
18688,18688,69,3,999,0,,0,1,2022-07-08
18689,18689,8,21,999,0,,0,1,2022-07-09
18690,18690,43,32,999,0,,0,1,2022-07-16
18691,18691,106,27,999,0,,0,1,2022-07-16
18692,18692,255,2,999,0,,0,1,2022-07-05
18693,18693,251,3,999,0,,0,1,2022-07-23
18694,18694,30,33,999,0,,0,1,2022-07-21
18695,18695,21,14,999,0,,0,1,2022-07-15
18696,18696,55,8,999,0,,0,1,2022-07-11
18697,18697,16,3,999,0,,0,1,2022-07-02
18698,18698,9,18,999,0,,0,1,2022-07-16
18699,18699,237,7,999,0,,0,1,2022-07-21
18700,18700,58,4,999,0,,0,1,2022-07-06
18701,18701,115,4,999,0,,0,1,2022-07-11
18702,18702,189,3,999,0,,0,1,2022-07-18
18703,18703,56,25,999,0,,0,1,2022-07-10
18704,18704,114,4,999,0,,0,1,2022-07-20
18705,18705,213,3,999,0,,0,1,2022-07-21
18706,18706,70,6,999,0,,0,1,2022-07-17
18707,18707,368,7,999,0,,0,1,2022-07-30
18708,18708,10,3,999,0,,0,1,2022-07-17
18709,18709,135,3,999,0,,0,1,2022-07-06
18710,18710,48,3,999,0,,0,1,2022-07-02
18711,18711,35,25,999,0,,0,1,2022-07-20
18712,18712,14,23,999,0,,0,1,2022-07-08
18713,18713,68,2,999,0,,0,1,2022-07-13
18714,18714,22,3,999,0,,0,1,2022-07-22
18715,18715,5,3,999,0,,0,1,2022-07-16
18716,18716,160,14,999,0,,0,1,2022-07-27
18717,18717,21,35,999,0,,0,1,2022-07-21
18718,18718,5,3,999,0,,0,1,2022-07-29
18719,18719,33,3,999,0,,0,1,2022-07-29
18720,18720,6,2,999,0,,0,1,2022-07-24
18721,18721,149,5,999,0,,0,1,2022-07-30
18722,18722,40,7,999,0,,0,1,2022-07-01
18723,18723,46,21,999,0,,0,1,2022-07-07
18724,18724,9,6,999,0,,0,1,2022-07-03
18725,18725,39,8,999,0,,0,1,2022-07-28
18726,18726,280,6,999,0,,0,1,2022-07-13
18727,18727,350,10,999,0,,0,1,2022-07-27
18728,18728,65,43,999,0,,0,1,2022-07-06
18729,18729,37,8,999,0,,0,1,2022-07-01
18730,18730,49,16,999,0,,0,1,2022-07-03
18731,18731,470,4,999,0,,0,1,2022-07-22
18732,18732,262,3,999,0,,0,1,2022-07-05
18733,18733,124,8,999,0,,0,1,2022-07-28
18734,18734,576,7,999,0,,0,1,2022-07-13
18735,18735,10,5,999,0,,0,1,2022-07-26
18736,18736,306,7,999,0,,0,1,2022-07-01
18737,18737,101,9,999,0,,0,1,2022-07-15
