,client_id,emp_var_rate,cons_price_idx,euribor_three_months,number_employed
23382,23382,1.4,93.444,4.964,5228.1
23383,23383,1.4,93.444,4.964,5228.1
23384,23384,1.4,93.444,4.964,5228.1
23385,23385,1.4,93.444,4.964,5228.1
23386,23386,1.4,93.444,4.964,5228.1
23387,23387,1.4,93.444,4.964,5228.1
23388,23388,1.4,93.444,4.964,5228.1
23389,23389,1.4,93.444,4.964,5228.1
23390,23390,1.4,93.444,4.964,5228.1
23391,23391,1.4,93.444,4.964,5228.1
23392,23392,1.4,93.444,4.964,5228.1
23393,23393,1.4,93.444,4.964,5228.1
23394,23394,1.4,93.444,4.964,5228.1
23395,23395,1.4,93.444,4.964,5228.1
23396,23396,1.4,93.444,4.964,5228.1
23397,23397,1.4,93.444,4.964,5228.1
23398,23398,1.4,93.444,4.964,5228.1
23399,23399,1.4,93.444,4.964,5228.1
23400,23400,1.4,93.444,4.964,5228.1
23401,23401,1.4,93.444,4.964,5228.1
23402,23402,1.4,93.444,4.964,5228.1
23403,23403,1.4,93.444,4.964,5228.1
23404,23404,1.4,93.444,4.964,5228.1
23405,23405,1.4,93.444,4.964,5228.1
23406,23406,1.4,93.444,4.964,5228.1
23407,23407,1.4,93.444,4.964,5228.1
23408,23408,1.4,93.444,4.964,5228.1
23409,23409,1.4,93.444,4.964,5228.1
23410,23410,1.4,93.444,4.964,5228.1
23411,23411,1.4,93.444,4.964,5228.1
23412,23412,1.4,93.444,4.964,5228.1
23413,23413,1.4,93.444,4.964,5228.1
23414,23414,1.4,93.444,4.964,5228.1
23415,23415,1.4,93.444,4.964,5228.1
23416,23416,1.4,93.444,4.964,5228.1
23417,23417,1.4,93.444,4.964,5228.1
23418,23418,1.4,93.444,4.964,5228.1
23419,23419,1.4,93.444,4.964,5228.1
23420,23420,1.4,93.444,4.964,5228.1
23421,23421,1.4,93.444,4.964,5228.1
23422,23422,1.4,93.444,4.964,5228.1
23423,23423,1.4,93.444,4.964,5228.1
23424,23424,1.4,93.444,4.964,5228.1
23425,23425,1.4,93.444,4.964,5228.1
23426,23426,1.4,93.444,4.964,5228.1
23427,23427,1.4,93.444,4.964,5228.1
23428,23428,1.4,93.444,4.964,5228.1
23429,23429,1.4,93.444,4.964,5228.1
23430,23430,1.4,93.444,4.964,5228.1
23431,23431,1.4,93.444,4.964,5228.1
23432,23432,1.4,93.444,4.964,5228.1
23433,23433,1.4,93.444,4.964,5228.1
23434,23434,1.4,93.444,4.964,5228.1
23435,23435,1.4,93.444,4.964,5228.1
23436,23436,1.4,93.444,4.964,5228.1
23437,23437,1.4,93.444,4.964,5228.1
23438,23438,1.4,93.444,4.964,5228.1
23439,23439,1.4,93.444,4.964,5228.1
23440,23440,1.4,93.444,4.964,5228.1
23441,23441,1.4,93.444,4.964,5228.1
23442,23442,1.4,93.444,4.964,5228.1
23443,23443,1.4,93.444,4.964,5228.1
23444,23444,1.4,93.444,4.964,5228.1
23445,23445,1.4,93.444,4.964,5228.1
23446,23446,1.4,93.444,4.964,5228.1
23447,23447,1.4,93.444,4.964,5228.1
23448,23448,1.4,93.444,4.964,5228.1
23449,23449,1.4,93.444,4.964,5228.1
23450,23450,1.4,93.444,4.964,5228.1
23451,23451,1.4,93.444,4.964,5228.1
23452,23452,1.4,93.444,4.964,5228.1
23453,23453,1.4,93.444,4.964,5228.1
23454,23454,1.4,93.444,4.964,5228.1
23455,23455,1.4,93.444,4.964,5228.1
23456,23456,1.4,93.444,4.964,5228.1
23457,23457,1.4,93.444,4.964,5228.1
23458,23458,1.4,93.444,4.964,5228.1
23459,23459,1.4,93.444,4.964,5228.1
23460,23460,1.4,93.444,4.964,5228.1
23461,23461,1.4,93.444,4.964,5228.1
23462,23462,1.4,93.444,4.964,5228.1
23463,23463,1.4,93.444,4.964,5228.1
23464,23464,1.4,93.444,4.964,5228.1
23465,23465,1.4,93.444,4.964,5228.1
23466,23466,1.4,93.444,4.964,5228.1
23467,23467,1.4,93.444,4.964,5228.1
23468,23468,1.4,93.444,4.964,5228.1
23469,23469,1.4,93.444,4.964,5228.1
23470,23470,1.4,93.444,4.964,5228.1
23471,23471,1.4,93.444,4.964,5228.1
23472,23472,1.4,93.444,4.964,5228.1
23473,23473,1.4,93.444,4.964,5228.1
23474,23474,1.4,93.444,4.962,5228.1
23475,23475,1.4,93.444,4.962,5228.1
23476,23476,1.4,93.444,4.962,5228.1
23477,23477,1.4,93.444,4.962,5228.1
23478,23478,1.4,93.444,4.962,5228.1
23479,23479,1.4,93.444,4.962,5228.1
23480,23480,1.4,93.444,4.962,5228.1
23481,23481,1.4,93.444,4.962,5228.1
23482,23482,1.4,93.444,4.962,5228.1
23483,23483,1.4,93.444,4.962,5228.1
23484,23484,1.4,93.444,4.962,5228.1
23485,23485,1.4,93.444,4.962,5228.1
23486,23486,1.4,93.444,4.962,5228.1
23487,23487,1.4,93.444,4.962,5228.1
23488,23488,1.4,93.444,4.962,5228.1
23489,23489,1.4,93.444,4.962,5228.1
23490,23490,1.4,93.444,4.962,5228.1
23491,23491,1.4,93.444,4.962,5228.1
23492,23492,1.4,93.444,4.962,5228.1
23493,23493,1.4,93.444,4.962,5228.1
23494,23494,1.4,93.444,4.962,5228.1
23495,23495,1.4,93.444,4.962,5228.1
23496,23496,1.4,93.444,4.962,5228.1
23497,23497,1.4,93.444,4.962,5228.1
23498,23498,1.4,93.444,4.962,5228.1
23499,23499,1.4,93.444,4.962,5228.1
23500,23500,1.4,93.444,4.962,5228.1
23501,23501,1.4,93.444,4.962,5228.1
23502,23502,1.4,93.444,4.962,5228.1
23503,23503,1.4,93.444,4.962,5228.1
23504,23504,1.4,93.444,4.962,5228.1
23505,23505,1.4,93.444,4.962,5228.1
23506,23506,1.4,93.444,4.962,5228.1
23507,23507,1.4,93.444,4.962,5228.1
23508,23508,1.4,93.444,4.962,5228.1
23509,23509,1.4,93.444,4.962,5228.1
23510,23510,1.4,93.444,4.962,5228.1
23511,23511,1.4,93.444,4.962,5228.1
23512,23512,1.4,93.444,4.962,5228.1
23513,23513,1.4,93.444,4.962,5228.1
23514,23514,1.4,93.444,4.962,5228.1
23515,23515,1.4,93.444,4.962,5228.1
23516,23516,1.4,93.444,4.962,5228.1
23517,23517,1.4,93.444,4.962,5228.1
23518,23518,1.4,93.444,4.962,5228.1
23519,23519,1.4,93.444,4.962,5228.1
23520,23520,1.4,93.444,4.962,5228.1
23521,23521,1.4,93.444,4.962,5228.1
23522,23522,1.4,93.444,4.962,5228.1
23523,23523,1.4,93.444,4.962,5228.1
23524,23524,1.4,93.444,4.962,5228.1
23525,23525,1.4,93.444,4.962,5228.1
23526,23526,1.4,93.444,4.962,5228.1
23527,23527,1.4,93.444,4.962,5228.1
23528,23528,1.4,93.444,4.962,5228.1
23529,23529,1.4,93.444,4.962,5228.1
23530,23530,1.4,93.444,4.962,5228.1
23531,23531,1.4,93.444,4.962,5228.1
23532,23532,1.4,93.444,4.962,5228.1
23533,23533,1.4,93.444,4.962,5228.1
23534,23534,1.4,93.444,4.962,5228.1
23535,23535,1.4,93.444,4.962,5228.1
23536,23536,1.4,93.444,4.962,5228.1
23537,23537,1.4,93.444,4.962,5228.1
23538,23538,1.4,93.444,4.962,5228.1
23539,23539,1.4,93.444,4.962,5228.1
23540,23540,1.4,93.444,4.962,5228.1
23541,23541,1.4,93.444,4.962,5228.1
23542,23542,1.4,93.444,4.962,5228.1
23543,23543,1.4,93.444,4.962,5228.1
23544,23544,1.4,93.444,4.962,5228.1
23545,23545,1.4,93.444,4.962,5228.1
23546,23546,1.4,93.444,4.962,5228.1
23547,23547,1.4,93.444,4.962,5228.1
23548,23548,1.4,93.444,4.962,5228.1
23549,23549,1.4,93.444,4.962,5228.1
23550,23550,1.4,93.444,4.962,5228.1
23551,23551,1.4,93.444,4.962,5228.1
23552,23552,1.4,93.444,4.962,5228.1
23553,23553,1.4,93.444,4.962,5228.1
23554,23554,1.4,93.444,4.962,5228.1
23555,23555,1.4,93.444,4.962,5228.1
23556,23556,1.4,93.444,4.962,5228.1
23557,23557,1.4,93.444,4.962,5228.1
23558,23558,1.4,93.444,4.962,5228.1
23559,23559,1.4,93.444,4.962,5228.1
23560,23560,1.4,93.444,4.962,5228.1
23561,23561,1.4,93.444,4.962,5228.1
23562,23562,1.4,93.444,4.962,5228.1
23563,23563,1.4,93.444,4.962,5228.1
23564,23564,1.4,93.444,4.962,5228.1
23565,23565,1.4,93.444,4.962,5228.1
23566,23566,1.4,93.444,4.962,5228.1
23567,23567,1.4,93.444,4.962,5228.1
23568,23568,1.4,93.444,4.962,5228.1
23569,23569,1.4,93.444,4.962,5228.1
23570,23570,1.4,93.444,4.962,5228.1
23571,23571,1.4,93.444,4.962,5228.1
23572,23572,1.4,93.444,4.962,5228.1
23573,23573,1.4,93.444,4.962,5228.1
23574,23574,1.4,93.444,4.962,5228.1
23575,23575,1.4,93.444,4.962,5228.1
23576,23576,1.4,93.444,4.962,5228.1
23577,23577,1.4,93.444,4.962,5228.1
23578,23578,1.4,93.444,4.962,5228.1
23579,23579,1.4,93.444,4.962,5228.1
23580,23580,1.4,93.444,4.962,5228.1
23581,23581,1.4,93.444,4.962,5228.1
23582,23582,1.4,93.444,4.962,5228.1
23583,23583,1.4,93.444,4.962,5228.1
23584,23584,1.4,93.444,4.962,5228.1
23585,23585,1.4,93.444,4.962,5228.1
23586,23586,1.4,93.444,4.962,5228.1
23587,23587,1.4,93.444,4.962,5228.1
23588,23588,1.4,93.444,4.962,5228.1
23589,23589,1.4,93.444,4.962,5228.1
23590,23590,1.4,93.444,4.962,5228.1
23591,23591,1.4,93.444,4.962,5228.1
23592,23592,1.4,93.444,4.962,5228.1
23593,23593,1.4,93.444,4.962,5228.1
23594,23594,1.4,93.444,4.962,5228.1
23595,23595,1.4,93.444,4.962,5228.1
23596,23596,1.4,93.444,4.962,5228.1
23597,23597,1.4,93.444,4.962,5228.1
23598,23598,1.4,93.444,4.962,5228.1
23599,23599,1.4,93.444,4.962,5228.1
23600,23600,1.4,93.444,4.962,5228.1
23601,23601,1.4,93.444,4.962,5228.1
23602,23602,1.4,93.444,4.962,5228.1
23603,23603,1.4,93.444,4.962,5228.1
23604,23604,1.4,93.444,4.962,5228.1
23605,23605,1.4,93.444,4.962,5228.1
23606,23606,1.4,93.444,4.962,5228.1
23607,23607,1.4,93.444,4.962,5228.1
23608,23608,1.4,93.444,4.962,5228.1
23609,23609,1.4,93.444,4.962,5228.1
23610,23610,1.4,93.444,4.962,5228.1
23611,23611,1.4,93.444,4.962,5228.1
23612,23612,1.4,93.444,4.962,5228.1
23613,23613,1.4,93.444,4.962,5228.1
23614,23614,1.4,93.444,4.962,5228.1
23615,23615,1.4,93.444,4.962,5228.1
23616,23616,1.4,93.444,4.962,5228.1
23617,23617,1.4,93.444,4.962,5228.1
23618,23618,1.4,93.444,4.962,5228.1
23619,23619,1.4,93.444,4.962,5228.1
23620,23620,1.4,93.444,4.962,5228.1
23621,23621,1.4,93.444,4.962,5228.1
23622,23622,1.4,93.444,4.962,5228.1
23623,23623,1.4,93.444,4.962,5228.1
23624,23624,1.4,93.444,4.962,5228.1
23625,23625,1.4,93.444,4.962,5228.1
23626,23626,1.4,93.444,4.962,5228.1
23627,23627,1.4,93.444,4.962,5228.1
23628,23628,1.4,93.444,4.962,5228.1
23629,23629,1.4,93.444,4.962,5228.1
23630,23630,1.4,93.444,4.962,5228.1
23631,23631,1.4,93.444,4.962,5228.1
23632,23632,1.4,93.444,4.962,5228.1
23633,23633,1.4,93.444,4.962,5228.1
23634,23634,1.4,93.444,4.962,5228.1
23635,23635,1.4,93.444,4.962,5228.1
23636,23636,1.4,93.444,4.962,5228.1
23637,23637,1.4,93.444,4.962,5228.1
23638,23638,1.4,93.444,4.962,5228.1
23639,23639,1.4,93.444,4.962,5228.1
23640,23640,1.4,93.444,4.962,5228.1
23641,23641,1.4,93.444,4.962,5228.1
23642,23642,1.4,93.444,4.962,5228.1
23643,23643,1.4,93.444,4.962,5228.1
23644,23644,1.4,93.444,4.962,5228.1
23645,23645,1.4,93.444,4.962,5228.1
23646,23646,1.4,93.444,4.962,5228.1
23647,23647,1.4,93.444,4.962,5228.1
23648,23648,1.4,93.444,4.962,5228.1
23649,23649,1.4,93.444,4.962,5228.1
23650,23650,1.4,93.444,4.962,5228.1
23651,23651,1.4,93.444,4.962,5228.1
23652,23652,1.4,93.444,4.962,5228.1
23653,23653,1.4,93.444,4.962,5228.1
23654,23654,1.4,93.444,4.962,5228.1
23655,23655,1.4,93.444,4.962,5228.1
23656,23656,1.4,93.444,4.962,5228.1
23657,23657,1.4,93.444,4.962,5228.1
23658,23658,1.4,93.444,4.962,5228.1
23659,23659,1.4,93.444,4.962,5228.1
23660,23660,1.4,93.444,4.962,5228.1
23661,23661,1.4,93.444,4.962,5228.1
23662,23662,1.4,93.444,4.962,5228.1
23663,23663,1.4,93.444,4.962,5228.1
23664,23664,1.4,93.444,4.962,5228.1
23665,23665,1.4,93.444,4.962,5228.1
23666,23666,1.4,93.444,4.962,5228.1
23667,23667,1.4,93.444,4.962,5228.1
23668,23668,1.4,93.444,4.962,5228.1
23669,23669,1.4,93.444,4.962,5228.1
23670,23670,1.4,93.444,4.962,5228.1
23671,23671,1.4,93.444,4.962,5228.1
23672,23672,1.4,93.444,4.962,5228.1
23673,23673,1.4,93.444,4.962,5228.1
23674,23674,1.4,93.444,4.962,5228.1
23675,23675,1.4,93.444,4.962,5228.1
23676,23676,1.4,93.444,4.962,5228.1
23677,23677,1.4,93.444,4.962,5228.1
23678,23678,1.4,93.444,4.962,5228.1
23679,23679,1.4,93.444,4.962,5228.1
23680,23680,1.4,93.444,4.962,5228.1
23681,23681,1.4,93.444,4.962,5228.1
23682,23682,1.4,93.444,4.962,5228.1
23683,23683,1.4,93.444,4.962,5228.1
23684,23684,1.4,93.444,4.962,5228.1
23685,23685,1.4,93.444,4.962,5228.1
23686,23686,1.4,93.444,4.962,5228.1
23687,23687,1.4,93.444,4.962,5228.1
23688,23688,1.4,93.444,4.962,5228.1
23689,23689,1.4,93.444,4.962,5228.1
23690,23690,1.4,93.444,4.962,5228.1
23691,23691,1.4,93.444,4.962,5228.1
23692,23692,1.4,93.444,4.962,5228.1
23693,23693,1.4,93.444,4.962,5228.1
23694,23694,1.4,93.444,4.962,5228.1
23695,23695,1.4,93.444,4.962,5228.1
23696,23696,1.4,93.444,4.962,5228.1
23697,23697,1.4,93.444,4.962,5228.1
23698,23698,1.4,93.444,4.962,5228.1
23699,23699,1.4,93.444,4.962,5228.1
23700,23700,1.4,93.444,4.962,5228.1
23701,23701,1.4,93.444,4.962,5228.1
23702,23702,1.4,93.444,4.962,5228.1
23703,23703,1.4,93.444,4.962,5228.1
23704,23704,1.4,93.444,4.962,5228.1
23705,23705,1.4,93.444,4.962,5228.1
23706,23706,1.4,93.444,4.962,5228.1
23707,23707,1.4,93.444,4.962,5228.1
23708,23708,1.4,93.444,4.962,5228.1
23709,23709,1.4,93.444,4.962,5228.1
23710,23710,1.4,93.444,4.962,5228.1
23711,23711,1.4,93.444,4.962,5228.1
23712,23712,1.4,93.444,4.962,5228.1
23713,23713,1.4,93.444,4.962,5228.1
23714,23714,1.4,93.444,4.962,5228.1
23715,23715,1.4,93.444,4.962,5228.1
23716,23716,1.4,93.444,4.962,5228.1
23717,23717,1.4,93.444,4.962,5228.1
23718,23718,1.4,93.444,4.962,5228.1
23719,23719,1.4,93.444,4.962,5228.1
23720,23720,1.4,93.444,4.962,5228.1
23721,23721,1.4,93.444,4.962,5228.1
23722,23722,1.4,93.444,4.962,5228.1
23723,23723,1.4,93.444,4.962,5228.1
23724,23724,1.4,93.444,4.962,5228.1
23725,23725,1.4,93.444,4.962,5228.1
23726,23726,1.4,93.444,4.962,5228.1
23727,23727,1.4,93.444,4.962,5228.1
23728,23728,1.4,93.444,4.962,5228.1
23729,23729,1.4,93.444,4.962,5228.1
23730,23730,1.4,93.444,4.962,5228.1
23731,23731,1.4,93.444,4.962,5228.1
23732,23732,1.4,93.444,4.962,5228.1
23733,23733,1.4,93.444,4.962,5228.1
23734,23734,1.4,93.444,4.962,5228.1
23735,23735,1.4,93.444,4.962,5228.1
23736,23736,1.4,93.444,4.962,5228.1
23737,23737,1.4,93.444,4.962,5228.1
23738,23738,1.4,93.444,4.962,5228.1
23739,23739,1.4,93.444,4.962,5228.1
23740,23740,1.4,93.444,4.962,5228.1
23741,23741,1.4,93.444,4.962,5228.1
23742,23742,1.4,93.444,4.962,5228.1
23743,23743,1.4,93.444,4.962,5228.1
23744,23744,1.4,93.444,4.962,5228.1
23745,23745,1.4,93.444,4.962,5228.1
23746,23746,1.4,93.444,4.962,5228.1
23747,23747,1.4,93.444,4.962,5228.1
23748,23748,1.4,93.444,4.962,5228.1
23749,23749,1.4,93.444,4.962,5228.1
23750,23750,1.4,93.444,4.962,5228.1
23751,23751,1.4,93.444,4.962,5228.1
23752,23752,1.4,93.444,4.962,5228.1
23753,23753,1.4,93.444,4.962,5228.1
23754,23754,1.4,93.444,4.962,5228.1
23755,23755,1.4,93.444,4.962,5228.1
23756,23756,1.4,93.444,4.962,5228.1
23757,23757,1.4,93.444,4.962,5228.1
23758,23758,1.4,93.444,4.962,5228.1
23759,23759,1.4,93.444,4.962,5228.1
23760,23760,1.4,93.444,4.962,5228.1
23761,23761,1.4,93.444,4.962,5228.1
23762,23762,1.4,93.444,4.962,5228.1
23763,23763,1.4,93.444,4.962,5228.1
23764,23764,1.4,93.444,4.962,5228.1
23765,23765,1.4,93.444,4.962,5228.1
23766,23766,1.4,93.444,4.962,5228.1
23767,23767,1.4,93.444,4.962,5228.1
23768,23768,1.4,93.444,4.962,5228.1
23769,23769,1.4,93.444,4.962,5228.1
23770,23770,1.4,93.444,4.962,5228.1
23771,23771,1.4,93.444,4.962,5228.1
23772,23772,1.4,93.444,4.962,5228.1
23773,23773,1.4,93.444,4.962,5228.1
23774,23774,1.4,93.444,4.962,5228.1
23775,23775,1.4,93.444,4.962,5228.1
23776,23776,1.4,93.444,4.962,5228.1
23777,23777,1.4,93.444,4.963,5228.1
23778,23778,1.4,93.444,4.963,5228.1
23779,23779,1.4,93.444,4.963,5228.1
23780,23780,1.4,93.444,4.963,5228.1
23781,23781,1.4,93.444,4.963,5228.1
23782,23782,1.4,93.444,4.963,5228.1
23783,23783,1.4,93.444,4.963,5228.1
23784,23784,1.4,93.444,4.963,5228.1
23785,23785,1.4,93.444,4.963,5228.1
23786,23786,1.4,93.444,4.963,5228.1
23787,23787,1.4,93.444,4.963,5228.1
23788,23788,1.4,93.444,4.963,5228.1
23789,23789,1.4,93.444,4.963,5228.1
23790,23790,1.4,93.444,4.963,5228.1
23791,23791,1.4,93.444,4.963,5228.1
23792,23792,1.4,93.444,4.963,5228.1
23793,23793,1.4,93.444,4.963,5228.1
23794,23794,1.4,93.444,4.963,5228.1
23795,23795,1.4,93.444,4.963,5228.1
23796,23796,1.4,93.444,4.963,5228.1
23797,23797,1.4,93.444,4.963,5228.1
23798,23798,1.4,93.444,4.963,5228.1
23799,23799,1.4,93.444,4.963,5228.1
23800,23800,1.4,93.444,4.963,5228.1
23801,23801,1.4,93.444,4.963,5228.1
23802,23802,1.4,93.444,4.963,5228.1
23803,23803,1.4,93.444,4.963,5228.1
23804,23804,1.4,93.444,4.963,5228.1
23805,23805,1.4,93.444,4.963,5228.1
23806,23806,1.4,93.444,4.963,5228.1
23807,23807,1.4,93.444,4.963,5228.1
23808,23808,1.4,93.444,4.963,5228.1
23809,23809,1.4,93.444,4.963,5228.1
23810,23810,1.4,93.444,4.963,5228.1
23811,23811,1.4,93.444,4.963,5228.1
23812,23812,1.4,93.444,4.963,5228.1
23813,23813,1.4,93.444,4.963,5228.1
23814,23814,1.4,93.444,4.963,5228.1
23815,23815,1.4,93.444,4.963,5228.1
23816,23816,1.4,93.444,4.963,5228.1
23817,23817,1.4,93.444,4.963,5228.1
23818,23818,1.4,93.444,4.963,5228.1
23819,23819,1.4,93.444,4.963,5228.1
23820,23820,1.4,93.444,4.963,5228.1
23821,23821,1.4,93.444,4.963,5228.1
23822,23822,1.4,93.444,4.963,5228.1
23823,23823,1.4,93.444,4.963,5228.1
23824,23824,1.4,93.444,4.963,5228.1
23825,23825,1.4,93.444,4.963,5228.1
23826,23826,1.4,93.444,4.963,5228.1
23827,23827,1.4,93.444,4.963,5228.1
23828,23828,1.4,93.444,4.963,5228.1
23829,23829,1.4,93.444,4.963,5228.1
23830,23830,1.4,93.444,4.963,5228.1
23831,23831,1.4,93.444,4.963,5228.1
23832,23832,1.4,93.444,4.963,5228.1
23833,23833,1.4,93.444,4.963,5228.1
23834,23834,1.4,93.444,4.963,5228.1
23835,23835,1.4,93.444,4.963,5228.1
23836,23836,1.4,93.444,4.963,5228.1
23837,23837,1.4,93.444,4.963,5228.1
23838,23838,1.4,93.444,4.963,5228.1
23839,23839,1.4,93.444,4.963,5228.1
23840,23840,1.4,93.444,4.963,5228.1
23841,23841,1.4,93.444,4.963,5228.1
23842,23842,1.4,93.444,4.963,5228.1
23843,23843,1.4,93.444,4.963,5228.1
23844,23844,1.4,93.444,4.963,5228.1
23845,23845,1.4,93.444,4.963,5228.1
23846,23846,1.4,93.444,4.963,5228.1
23847,23847,1.4,93.444,4.963,5228.1
23848,23848,1.4,93.444,4.963,5228.1
23849,23849,1.4,93.444,4.963,5228.1
23850,23850,1.4,93.444,4.963,5228.1
23851,23851,1.4,93.444,4.963,5228.1
23852,23852,1.4,93.444,4.963,5228.1
23853,23853,1.4,93.444,4.963,5228.1
23854,23854,1.4,93.444,4.963,5228.1
23855,23855,1.4,93.444,4.963,5228.1
23856,23856,1.4,93.444,4.963,5228.1
23857,23857,1.4,93.444,4.963,5228.1
23858,23858,1.4,93.444,4.963,5228.1
23859,23859,1.4,93.444,4.963,5228.1
23860,23860,1.4,93.444,4.963,5228.1
23861,23861,1.4,93.444,4.963,5228.1
23862,23862,1.4,93.444,4.963,5228.1
23863,23863,1.4,93.444,4.963,5228.1
23864,23864,1.4,93.444,4.963,5228.1
23865,23865,1.4,93.444,4.963,5228.1
23866,23866,1.4,93.444,4.963,5228.1
23867,23867,1.4,93.444,4.963,5228.1
23868,23868,1.4,93.444,4.963,5228.1
23869,23869,1.4,93.444,4.963,5228.1
23870,23870,1.4,93.444,4.963,5228.1
23871,23871,1.4,93.444,4.963,5228.1
23872,23872,1.4,93.444,4.963,5228.1
23873,23873,1.4,93.444,4.963,5228.1
23874,23874,1.4,93.444,4.963,5228.1
23875,23875,1.4,93.444,4.963,5228.1
23876,23876,1.4,93.444,4.963,5228.1
23877,23877,1.4,93.444,4.963,5228.1
23878,23878,1.4,93.444,4.963,5228.1
23879,23879,1.4,93.444,4.963,5228.1
23880,23880,1.4,93.444,4.963,5228.1
23881,23881,1.4,93.444,4.963,5228.1
23882,23882,1.4,93.444,4.963,5228.1
23883,23883,1.4,93.444,4.963,5228.1
23884,23884,1.4,93.444,4.963,5228.1
23885,23885,1.4,93.444,4.963,5228.1
23886,23886,1.4,93.444,4.963,5228.1
23887,23887,1.4,93.444,4.963,5228.1
23888,23888,1.4,93.444,4.963,5228.1
23889,23889,1.4,93.444,4.963,5228.1
23890,23890,1.4,93.444,4.963,5228.1
23891,23891,1.4,93.444,4.963,5228.1
23892,23892,1.4,93.444,4.963,5228.1
23893,23893,1.4,93.444,4.963,5228.1
23894,23894,1.4,93.444,4.963,5228.1
23895,23895,1.4,93.444,4.963,5228.1
23896,23896,1.4,93.444,4.963,5228.1
23897,23897,1.4,93.444,4.963,5228.1
23898,23898,1.4,93.444,4.963,5228.1
23899,23899,1.4,93.444,4.963,5228.1
23900,23900,1.4,93.444,4.963,5228.1
23901,23901,1.4,93.444,4.963,5228.1
23902,23902,1.4,93.444,4.963,5228.1
23903,23903,1.4,93.444,4.963,5228.1
23904,23904,1.4,93.444,4.963,5228.1
23905,23905,1.4,93.444,4.963,5228.1
23906,23906,1.4,93.444,4.963,5228.1
23907,23907,1.4,93.444,4.963,5228.1
23908,23908,1.4,93.444,4.963,5228.1
23909,23909,1.4,93.444,4.963,5228.1
23910,23910,1.4,93.444,4.963,5228.1
23911,23911,1.4,93.444,4.963,5228.1
23912,23912,1.4,93.444,4.963,5228.1
23913,23913,1.4,93.444,4.963,5228.1
23914,23914,1.4,93.444,4.963,5228.1
23915,23915,1.4,93.444,4.963,5228.1
23916,23916,1.4,93.444,4.963,5228.1
23917,23917,1.4,93.444,4.963,5228.1
23918,23918,1.4,93.444,4.963,5228.1
23919,23919,1.4,93.444,4.963,5228.1
23920,23920,1.4,93.444,4.963,5228.1
23921,23921,1.4,93.444,4.963,5228.1
23922,23922,1.4,93.444,4.963,5228.1
23923,23923,1.4,93.444,4.963,5228.1
23924,23924,1.4,93.444,4.963,5228.1
23925,23925,1.4,93.444,4.963,5228.1
23926,23926,1.4,93.444,4.963,5228.1
23927,23927,1.4,93.444,4.963,5228.1
23928,23928,1.4,93.444,4.963,5228.1
23929,23929,1.4,93.444,4.963,5228.1
23930,23930,1.4,93.444,4.963,5228.1
23931,23931,1.4,93.444,4.963,5228.1
23932,23932,1.4,93.444,4.963,5228.1
23933,23933,1.4,93.444,4.963,5228.1
23934,23934,1.4,93.444,4.963,5228.1
23935,23935,1.4,93.444,4.963,5228.1
23936,23936,1.4,93.444,4.963,5228.1
23937,23937,1.4,93.444,4.963,5228.1
23938,23938,1.4,93.444,4.963,5228.1
23939,23939,1.4,93.444,4.963,5228.1
23940,23940,1.4,93.444,4.963,5228.1
23941,23941,1.4,93.444,4.963,5228.1
23942,23942,1.4,93.444,4.963,5228.1
23943,23943,1.4,93.444,4.963,5228.1
23944,23944,1.4,93.444,4.963,5228.1
23945,23945,1.4,93.444,4.963,5228.1
23946,23946,1.4,93.444,4.963,5228.1
23947,23947,1.4,93.444,4.963,5228.1
23948,23948,1.4,93.444,4.963,5228.1
23949,23949,1.4,93.444,4.963,5228.1
23950,23950,1.4,93.444,4.963,5228.1
23951,23951,1.4,93.444,4.963,5228.1
23952,23952,1.4,93.444,4.963,5228.1
23953,23953,1.4,93.444,4.963,5228.1
23954,23954,1.4,93.444,4.963,5228.1
23955,23955,1.4,93.444,4.963,5228.1
23956,23956,1.4,93.444,4.963,5228.1
23957,23957,1.4,93.444,4.963,5228.1
23958,23958,1.4,93.444,4.963,5228.1
23959,23959,1.4,93.444,4.963,5228.1
23960,23960,1.4,93.444,4.963,5228.1
23961,23961,1.4,93.444,4.963,5228.1
23962,23962,1.4,93.444,4.963,5228.1
23963,23963,1.4,93.444,4.963,5228.1
23964,23964,1.4,93.444,4.963,5228.1
23965,23965,1.4,93.444,4.963,5228.1
23966,23966,1.4,93.444,4.963,5228.1
23967,23967,1.4,93.444,4.963,5228.1
23968,23968,1.4,93.444,4.963,5228.1
23969,23969,1.4,93.444,4.963,5228.1
23970,23970,1.4,93.444,4.963,5228.1
23971,23971,1.4,93.444,4.963,5228.1
23972,23972,1.4,93.444,4.963,5228.1
23973,23973,1.4,93.444,4.963,5228.1
23974,23974,1.4,93.444,4.963,5228.1
23975,23975,1.4,93.444,4.963,5228.1
23976,23976,1.4,93.444,4.963,5228.1
23977,23977,1.4,93.444,4.963,5228.1
23978,23978,1.4,93.444,4.963,5228.1
23979,23979,1.4,93.444,4.963,5228.1
23980,23980,1.4,93.444,4.963,5228.1
23981,23981,1.4,93.444,4.963,5228.1
23982,23982,1.4,93.444,4.963,5228.1
23983,23983,1.4,93.444,4.963,5228.1
23984,23984,1.4,93.444,4.963,5228.1
23985,23985,1.4,93.444,4.963,5228.1
23986,23986,1.4,93.444,4.963,5228.1
23987,23987,1.4,93.444,4.963,5228.1
23988,23988,1.4,93.444,4.963,5228.1
